locus_tag	ftype	length_bp	gene	EC_number	COG	product
FHHPPBKP_01019	CDS	516	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
FHHPPBKP_01020	CDS	1170		1.3.99.-	COG1960	putative acyl-CoA dehydrogenase fadE25
FHHPPBKP_01021	CDS	336				hypothetical protein
FHHPPBKP_01022	CDS	141				hypothetical protein
FHHPPBKP_01023	CDS	111				hypothetical protein
FHHPPBKP_01024	CDS	138				hypothetical protein
FHHPPBKP_01025	CDS	189	pstC1		COG0573	Phosphate transport system permease protein PstC 1
FHHPPBKP_01026	CDS	138				hypothetical protein
FHHPPBKP_01027	CDS	189				hypothetical protein
FHHPPBKP_01028	CDS	591				hypothetical protein
FHHPPBKP_01029	CDS	201				hypothetical protein
FHHPPBKP_01030	CDS	276				hypothetical protein
FHHPPBKP_01031	CDS	174	pstB2	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 2
FHHPPBKP_01032	CDS	267				hypothetical protein
FHHPPBKP_01033	CDS	162				hypothetical protein
FHHPPBKP_01034	CDS	273				hypothetical protein
FHHPPBKP_01035	CDS	171				hypothetical protein
FHHPPBKP_01036	CDS	162				hypothetical protein
FHHPPBKP_01037	CDS	327				hypothetical protein
FHHPPBKP_01038	CDS	120				hypothetical protein
FHHPPBKP_01039	CDS	150				hypothetical protein
FHHPPBKP_01040	CDS	237	pknD	2.7.11.1	COG0515	Serine/threonine-protein kinase PknD
FHHPPBKP_01041	CDS	273				hypothetical protein
FHHPPBKP_01042	CDS	393		2.8.3.-	COG1804	putative fatty acyl-CoA transferase
FHHPPBKP_01043	CDS	273				hypothetical protein
FHHPPBKP_01044	CDS	720				hypothetical protein
FHHPPBKP_01045	CDS	300				hypothetical protein
FHHPPBKP_01046	CDS	2178	ctpC	3.6.3.-	COG2217	Manganese-exporting P-type ATPase
FHHPPBKP_01047	CDS	279				putative protein
FHHPPBKP_01048	CDS	282				hypothetical protein
FHHPPBKP_01049	CDS	357				hypothetical protein
FHHPPBKP_01050	CDS	1464	lcpA_1		COG1316	Cell wall biosynthesis protein LcpA
FHHPPBKP_01051	CDS	912	rmlD	1.1.1.133	COG1091	dTDP-4-dehydrorhamnose reductase
FHHPPBKP_01052	CDS	927	wbbL	2.4.1.289	COG1216	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
FHHPPBKP_01053	CDS	1077	cugP	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
FHHPPBKP_01054	CDS	126				hypothetical protein
FHHPPBKP_01055	CDS	198				hypothetical protein
FHHPPBKP_01056	CDS	1668		2.1.1.72		Modification methylase Eco57IB
FHHPPBKP_01057	CDS	702				hypothetical protein
FHHPPBKP_01058	CDS	1374	fbiB		COG0778	Bifunctional F420 biosynthesis protein FbiB
FHHPPBKP_01059	CDS	1140	fbiA	2.7.8.28	COG0391	Phosphoenolpyruvate transferase
FHHPPBKP_01060	CDS	363	whiB			Transcriptional regulator WhiB
FHHPPBKP_01061	CDS	357				hypothetical protein
FHHPPBKP_01062	CDS	492				hypothetical protein
FHHPPBKP_01063	CDS	1407	algC	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
FHHPPBKP_01064	CDS	1098				hypothetical protein
FHHPPBKP_01065	CDS	1233	manA	5.3.1.8	COG1482	Mannose-6-phosphate isomerase
FHHPPBKP_01066	CDS	306				hypothetical protein
FHHPPBKP_01067	CDS	315				hypothetical protein
FHHPPBKP_01068	CDS	183				putative protein
FHHPPBKP_01069	CDS	303	yhdG		COG0531	putative amino acid permease YhdG
FHHPPBKP_01070	CDS	345				hypothetical protein
FHHPPBKP_01071	CDS	237				hypothetical protein
FHHPPBKP_01072	CDS	507				hypothetical protein
FHHPPBKP_01073	CDS	174				hypothetical protein
FHHPPBKP_01074	CDS	120				hypothetical protein
FHHPPBKP_01075	CDS	1479	ahcY	3.3.1.1	COG0499	Adenosylhomocysteinase
FHHPPBKP_01076	CDS	633	tmk	2.7.4.9	COG0125	Thymidylate kinase
FHHPPBKP_01077	CDS	735	mtrA		COG0745	DNA-binding response regulator MtrA
FHHPPBKP_01078	CDS	1707	mtrB	2.7.13.3		Sensor histidine kinase MtrB
FHHPPBKP_01079	CDS	1767	lpqB			Lipoprotein LpqB
FHHPPBKP_01080	CDS	690	hpf		COG1544	Ribosome hibernation promotion factor
FHHPPBKP_01081	CDS	2823	secA1		COG0653	Protein translocase subunit SecA 1
FHHPPBKP_01082	CDS	177				hypothetical protein
FHHPPBKP_01083	CDS	270				hypothetical protein
FHHPPBKP_01084	CDS	483	khtT		COG0490	K(+)/H(+) antiporter subunit KhtT
FHHPPBKP_01085	CDS	1158	khtU		COG0475	K(+)/H(+) antiporter subunit KhtU
FHHPPBKP_01086	CDS	363				hypothetical protein
FHHPPBKP_01087	CDS	210				hypothetical protein
FHHPPBKP_01088	CDS	171				hypothetical protein
FHHPPBKP_01089	CDS	117				hypothetical protein
FHHPPBKP_01090	CDS	222				hypothetical protein
FHHPPBKP_01091	CDS	171				hypothetical protein
FHHPPBKP_01092	CDS	108				hypothetical protein
FHHPPBKP_01093	CDS	102				hypothetical protein
FHHPPBKP_01094	CDS	246				hypothetical protein
FHHPPBKP_01095	CDS	228	desA3_1	1.14.19.-	COG3239	NADPH-dependent stearoyl-CoA 9-desaturase
FHHPPBKP_01096	CDS	243				hypothetical protein
FHHPPBKP_01097	CDS	144	desA3_2	1.14.19.-	COG3239	NADPH-dependent stearoyl-CoA 9-desaturase
FHHPPBKP_01098	CDS	162				hypothetical protein
FHHPPBKP_01099	CDS	237				hypothetical protein
FHHPPBKP_01100	CDS	1014	rsgA	3.6.1.-		Small ribosomal subunit biogenesis GTPase RsgA
FHHPPBKP_01101	CDS	1116	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
FHHPPBKP_01102	CDS	948				hypothetical protein
FHHPPBKP_01103	CDS	198				hypothetical protein
FHHPPBKP_01104	CDS	150				hypothetical protein
FHHPPBKP_01105	CDS	204				hypothetical protein
FHHPPBKP_01106	CDS	123				hypothetical protein
FHHPPBKP_01107	CDS	627				hypothetical protein
FHHPPBKP_01108	CDS	363				hypothetical protein
FHHPPBKP_01109	CDS	177				hypothetical protein
FHHPPBKP_01110	CDS	180				hypothetical protein
FHHPPBKP_01111	CDS	147				hypothetical protein
FHHPPBKP_01112	CDS	141				hypothetical protein
FHHPPBKP_01113	CDS	126				hypothetical protein
FHHPPBKP_01114	CDS	228				hypothetical protein
FHHPPBKP_01115	CDS	126				hypothetical protein
FHHPPBKP_01116	CDS	192				hypothetical protein
FHHPPBKP_01117	CDS	414				hypothetical protein
FHHPPBKP_01118	CDS	1779				hypothetical protein
FHHPPBKP_01119	CDS	477				hypothetical protein
FHHPPBKP_01120	CDS	366				hypothetical protein
FHHPPBKP_01121	CDS	195				hypothetical protein
FHHPPBKP_01122	CDS	177				hypothetical protein
FHHPPBKP_01123	CDS	150				hypothetical protein
FHHPPBKP_01124	CDS	216			COG0511	Biotinylated protein TB7.3
FHHPPBKP_01125	CDS	1503	pdtaS	2.7.13.3	COG3920	putative sensor histidine kinase pdtaS
FHHPPBKP_01126	CDS	255	whiB1			Transcriptional regulator WhiB1
FHHPPBKP_01127	CDS	237				hypothetical protein
FHHPPBKP_01128	CDS	615				hypothetical protein
FHHPPBKP_01129	CDS	339				hypothetical protein
FHHPPBKP_01130	CDS	1734	menF_2	5.4.4.2		Isochorismate synthase MenF
FHHPPBKP_01131	CDS	156				hypothetical protein
FHHPPBKP_01132	CDS	264				hypothetical protein
FHHPPBKP_01133	CDS	1224				hypothetical protein
FHHPPBKP_01134	CDS	1569	deaD_1	3.6.4.13		ATP-dependent RNA helicase DeaD
FHHPPBKP_01135	CDS	528				hypothetical protein
FHHPPBKP_01136	CDS	588				hypothetical protein
FHHPPBKP_01137	CDS	249				hypothetical protein
FHHPPBKP_01138	CDS	687	betI			HTH-type transcriptional regulator BetI
FHHPPBKP_01139	CDS	984				hypothetical protein
FHHPPBKP_01140	CDS	1188	moeZ		COG0476	putative adenylyltransferase/sulfurtransferase MoeZ
FHHPPBKP_01141	CDS	855				hypothetical protein
FHHPPBKP_01142	CDS	324				hypothetical protein
FHHPPBKP_01143	CDS	210				hypothetical protein
FHHPPBKP_01144	CDS	399				hypothetical protein
FHHPPBKP_01145	CDS	324				hypothetical protein
FHHPPBKP_01146	CDS	144				hypothetical protein
FHHPPBKP_01147	CDS	156				hypothetical protein
FHHPPBKP_01148	CDS	186				hypothetical protein
FHHPPBKP_01149	CDS	414				hypothetical protein
FHHPPBKP_01150	CDS	264				hypothetical protein
FHHPPBKP_01151	CDS	489				hypothetical protein
FHHPPBKP_01152	CDS	309				hypothetical protein
FHHPPBKP_01153	CDS	153				hypothetical protein
FHHPPBKP_01154	CDS	267				hypothetical protein
FHHPPBKP_01155	CDS	249				hypothetical protein
FHHPPBKP_01156	CDS	276				hypothetical protein
FHHPPBKP_01157	CDS	396	zur		COG0735	Zinc uptake regulation protein
FHHPPBKP_01158	CDS	423	smtB		COG0640	HTH-type transcriptional repressor SmtB
FHHPPBKP_01159	CDS	1380	glyQS	6.1.1.14	COG0423	Glycine--tRNA ligase
FHHPPBKP_01160	CDS	411				hypothetical protein
FHHPPBKP_01161	CDS	336				hypothetical protein
FHHPPBKP_01162	CDS	225				hypothetical protein
FHHPPBKP_01163	CDS	225				hypothetical protein
FHHPPBKP_01164	CDS	366				hypothetical protein
FHHPPBKP_01165	CDS	399				hypothetical protein
FHHPPBKP_01166	CDS	192				hypothetical protein
FHHPPBKP_01167	CDS	201				hypothetical protein
FHHPPBKP_01168	CDS	1290	dgt		COG0232	Deoxyguanosinetriphosphate triphosphohydrolase-like protein
FHHPPBKP_01169	CDS	312				hypothetical protein
FHHPPBKP_01170	CDS	216				hypothetical protein
FHHPPBKP_01171	CDS	1929	dnaG	2.7.7.-	COG0358	DNA primase
FHHPPBKP_01172	CDS	273				hypothetical protein
FHHPPBKP_01173	tRNA	74				tRNA-Asn(gtt)
FHHPPBKP_01174	CDS	228				hypothetical protein
FHHPPBKP_01175	CDS	306				hypothetical protein
FHHPPBKP_01176	CDS	300	mez	1.1.1.38	COG0281	Putative malate oxidoreductase [NAD]
FHHPPBKP_01177	CDS	198				hypothetical protein
FHHPPBKP_01178	CDS	276	mtnA	5.3.1.23	COG0182	Methylthioribose-1-phosphate isomerase
FHHPPBKP_01179	CDS	189				hypothetical protein
FHHPPBKP_01180	CDS	384	mtnB	4.2.1.109		Methylthioribulose-1-phosphate dehydratase
FHHPPBKP_01181	CDS	165				hypothetical protein
FHHPPBKP_01182	CDS	111				hypothetical protein
FHHPPBKP_01183	CDS	933	mtnD	1.13.11.54		Acireductone dioxygenase
FHHPPBKP_01184	CDS	240				hypothetical protein
FHHPPBKP_01185	CDS	684	cysE	2.3.1.30	COG1045	Serine acetyltransferase
FHHPPBKP_01186	CDS	933	cysK1	2.5.1.47	COG0031	O-acetylserine sulfhydrylase
FHHPPBKP_01187	CDS	1305				hypothetical protein
FHHPPBKP_01188	CDS	924	mmpI			Major membrane protein I
FHHPPBKP_01189	CDS	1905	sufS	4.4.1.16		Cysteine desulfurase
FHHPPBKP_01190	CDS	333	lppP			Putative lipoprotein LppP
FHHPPBKP_01191	CDS	1554	narK		COG2223	Nitrate/nitrite transporter NarK
FHHPPBKP_01192	CDS	507				hypothetical protein
FHHPPBKP_01193	CDS	102				hypothetical protein
FHHPPBKP_01194	CDS	120				hypothetical protein
FHHPPBKP_01195	CDS	411				hypothetical protein
FHHPPBKP_01196	CDS	2181			COG1122	putative ABC transporter ATP-binding protein
FHHPPBKP_01197	CDS	852			COG0619	putative protein
FHHPPBKP_01198	CDS	294				hypothetical protein
FHHPPBKP_01199	CDS	246				hypothetical protein
FHHPPBKP_01200	CDS	189				hypothetical protein
FHHPPBKP_01201	CDS	198				hypothetical protein
FHHPPBKP_01202	CDS	972	ribF			Bifunctional riboflavin kinase/FMN adenylyltransferase
FHHPPBKP_01203	CDS	270	rpsO		COG0184	30S ribosomal protein S15
FHHPPBKP_01204	CDS	2322	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
FHHPPBKP_01205	CDS	1386		3.4.24.-	COG0612	putative zinc protease
FHHPPBKP_01206	CDS	294				hypothetical protein
FHHPPBKP_01207	CDS	120				hypothetical protein
FHHPPBKP_01208	CDS	753				putative protein
FHHPPBKP_01209	CDS	945	lipA	2.8.1.8	COG0320	Lipoyl synthase
FHHPPBKP_01210	CDS	708	lipB	2.3.1.181	COG0321	Octanoyltransferase
FHHPPBKP_01211	CDS	924			COG1090	Epimerase family protein
FHHPPBKP_01212	CDS	1593	dlaT	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
FHHPPBKP_01213	CDS	1791	ephD	1.-.-.-	COG1028	putative oxidoreductase EphD
FHHPPBKP_01214	CDS	711				hypothetical protein
FHHPPBKP_01215	CDS	1569	pepA	3.4.11.1	COG0260	putative cytosol aminopeptidase
FHHPPBKP_01216	CDS	1104	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
FHHPPBKP_01217	CDS	1107	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
FHHPPBKP_01218	CDS	204				hypothetical protein
FHHPPBKP_01219	CDS	150				hypothetical protein
FHHPPBKP_01220	CDS	144				hypothetical protein
FHHPPBKP_01221	CDS	1041	cobT	2.4.2.21	COG2038	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
FHHPPBKP_01222	CDS	690				putative protein
FHHPPBKP_01223	CDS	297				hypothetical protein
FHHPPBKP_01224	CDS	357				Protein
FHHPPBKP_01225	CDS	642				putative protein
FHHPPBKP_01226	CDS	975	adoK	2.7.1.20	COG0524	Adenosine kinase
FHHPPBKP_01227	CDS	1983	asnB	6.3.5.4	COG0367	Putative asparagine synthetase [glutamine-hydrolyzing]
FHHPPBKP_01228	CDS	1062	ctaC	1.9.3.1	COG1622	Cytochrome c oxidase subunit 2
FHHPPBKP_01229	CDS	420	ctaF	1.9.3.1		Cytochrome c oxidase polypeptide 4
FHHPPBKP_01230	CDS	882				hypothetical protein
FHHPPBKP_01231	CDS	639				putative protein
FHHPPBKP_01232	CDS	1656	qcrB	7.1.1.8	COG1290	Cytochrome bc1 complex cytochrome b subunit
FHHPPBKP_01233	CDS	1185	qcrA		COG0723	Cytochrome bc1 complex Rieske iron-sulfur subunit
FHHPPBKP_01234	CDS	870	qcrC	7.1.1.8	COG2010	Cytochrome bc1 complex cytochrome c subunit
FHHPPBKP_01235	CDS	609	ctaE	1.9.3.1	COG1845	putative cytochrome c oxidase subunit 3
FHHPPBKP_01236	CDS	978	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
FHHPPBKP_01237	CDS	450				hypothetical protein
FHHPPBKP_01238	CDS	543				hypothetical protein
FHHPPBKP_01239	CDS	270				hypothetical protein
FHHPPBKP_01240	CDS	1125				hypothetical protein
FHHPPBKP_01241	CDS	1155	pimB	2.4.1.346	COG0438	GDP-mannose-dependent alpha-(1-6)-phosphatidylinositol monomannoside mannosyltransferase
FHHPPBKP_01242	CDS	1803		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
FHHPPBKP_01243	CDS	423				hypothetical protein
FHHPPBKP_01244	CDS	435				hypothetical protein
FHHPPBKP_01245	CDS	1248				hypothetical protein
FHHPPBKP_01246	CDS	393				hypothetical protein
FHHPPBKP_01247	CDS	735				hypothetical protein
FHHPPBKP_01248	CDS	1533		2.4.1.-		Polyprenol-phosphate-mannose-dependent alpha-(1-2)-phosphatidylinositol mannoside mannosyltransferase
FHHPPBKP_01249	CDS	300				hypothetical protein
FHHPPBKP_01250	CDS	516		3.1.13.-		3'-5' exoribonuclease
FHHPPBKP_01251	CDS	1389	aroG	2.5.1.54	COG3200	Phospho-2-dehydro-3-deoxyheptonate aldolase AroG
FHHPPBKP_01252	CDS	1275	pknL	2.7.11.1	COG0515	Serine/threonine-protein kinase PknL
FHHPPBKP_01253	CDS	432				DNA-binding protein
FHHPPBKP_01254	CDS	1518	mptA	2.4.1.-		Alpha-(1->6)-mannopyranosyltransferase A
FHHPPBKP_01255	CDS	645				hypothetical protein
FHHPPBKP_01256	CDS	183				hypothetical protein
FHHPPBKP_01257	CDS	915				hypothetical protein
FHHPPBKP_01258	CDS	774	lppM			Protein LppM
FHHPPBKP_01259	CDS	633				hypothetical protein
FHHPPBKP_01260	CDS	405				hypothetical protein
FHHPPBKP_01261	CDS	432	mraZ		COG2001	Transcriptional regulator MraZ
FHHPPBKP_01262	CDS	1272	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
FHHPPBKP_01263	CDS	1134				hypothetical protein
FHHPPBKP_01264	CDS	2028	pbpB		COG0768	Penicillin-binding protein PbpB
FHHPPBKP_01265	CDS	1584	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
FHHPPBKP_01266	CDS	1554	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
FHHPPBKP_01267	CDS	1080	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
FHHPPBKP_01268	CDS	1422	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
FHHPPBKP_01269	CDS	1605	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
FHHPPBKP_01270	CDS	1224	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
FHHPPBKP_01271	CDS	1488	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
FHHPPBKP_01272	CDS	1026	ftsQ		COG1589	Cell division protein FtsQ
FHHPPBKP_01273	CDS	1140	ftsZ		COG0206	Cell division protein FtsZ
FHHPPBKP_01274	CDS	750		1.10.3.-	COG1496	Polyphenol oxidase
FHHPPBKP_01275	CDS	774			COG0325	Pyridoxal phosphate homeostasis protein
FHHPPBKP_01276	CDS	633	sepF		COG1799	Cell division protein SepF
FHHPPBKP_01277	CDS	324				hypothetical protein
FHHPPBKP_01278	CDS	801			COG3599	Cell wall synthesis protein Wag31
FHHPPBKP_01279	CDS	393				hypothetical protein
FHHPPBKP_01280	CDS	315				hypothetical protein
FHHPPBKP_01281	CDS	255				hypothetical protein
FHHPPBKP_01282	CDS	1437	glnA1	6.3.1.2	COG0174	Glutamine synthetase
FHHPPBKP_01283	CDS	369				hypothetical protein
FHHPPBKP_01284	CDS	189				hypothetical protein
FHHPPBKP_01285	CDS	234				hypothetical protein
FHHPPBKP_01286	CDS	462		1.6.-.-	COG1252	NADH dehydrogenase-like protein
FHHPPBKP_01287	CDS	480				hypothetical protein
FHHPPBKP_01288	CDS	225				hypothetical protein
FHHPPBKP_01289	CDS	270				hypothetical protein
FHHPPBKP_01290	CDS	171				putative HTH-type transcriptional regulator
FHHPPBKP_01291	CDS	156				putative HTH-type transcriptional regulator
FHHPPBKP_01292	CDS	195				hypothetical protein
FHHPPBKP_01293	CDS	222				hypothetical protein
FHHPPBKP_01294	CDS	288				hypothetical protein
FHHPPBKP_01295	CDS	102				hypothetical protein
FHHPPBKP_01296	CDS	138				hypothetical protein
FHHPPBKP_01297	CDS	297				hypothetical protein
FHHPPBKP_01298	CDS	243				hypothetical protein
FHHPPBKP_01299	CDS	300				hypothetical protein
FHHPPBKP_01300	CDS	96				hypothetical protein
FHHPPBKP_01301	CDS	351	zwf1_1	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase 1
FHHPPBKP_01302	CDS	231	zwf1_2	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase 1
FHHPPBKP_01303	CDS	114				hypothetical protein
FHHPPBKP_01304	CDS	147				hypothetical protein
FHHPPBKP_01305	CDS	309				hypothetical protein
FHHPPBKP_01306	CDS	123				hypothetical protein
FHHPPBKP_01307	CDS	315				hypothetical protein
FHHPPBKP_01308	CDS	129				hypothetical protein
FHHPPBKP_01309	CDS	282				hypothetical protein
FHHPPBKP_01310	CDS	258				hypothetical protein
FHHPPBKP_01311	CDS	237				hypothetical protein
FHHPPBKP_01312	CDS	591				hypothetical protein
FHHPPBKP_01313	CDS	93				hypothetical protein
FHHPPBKP_01314	CDS	318				hypothetical protein
FHHPPBKP_01315	CDS	135				hypothetical protein
FHHPPBKP_01316	CDS	231				hypothetical protein
FHHPPBKP_01317	CDS	228				hypothetical protein
FHHPPBKP_01318	CDS	279				hypothetical protein
FHHPPBKP_01319	CDS	240				hypothetical protein
FHHPPBKP_01320	CDS	237				hypothetical protein
FHHPPBKP_01321	CDS	426				hypothetical protein
FHHPPBKP_01322	CDS	1683	ppdK	2.7.9.1	COG0574	Pyruvate, phosphate dikinase
FHHPPBKP_01323	CDS	612				hypothetical protein
FHHPPBKP_01324	CDS	372				hypothetical protein
FHHPPBKP_01325	CDS	366				hypothetical protein
FHHPPBKP_01326	CDS	432				hypothetical protein
FHHPPBKP_01327	CDS	555				hypothetical protein
FHHPPBKP_01328	CDS	204				hypothetical protein
FHHPPBKP_01329	CDS	204				hypothetical protein
FHHPPBKP_01330	CDS	2283	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
FHHPPBKP_01331	CDS	351				hypothetical protein
FHHPPBKP_01332	CDS	252				hypothetical protein
FHHPPBKP_01333	CDS	132				hypothetical protein
FHHPPBKP_01334	CDS	339				hypothetical protein
FHHPPBKP_01335	CDS	219				hypothetical protein
FHHPPBKP_01336	CDS	282				hypothetical protein
FHHPPBKP_01337	CDS	123				hypothetical protein
FHHPPBKP_01338	CDS	123				hypothetical protein
FHHPPBKP_01339	CDS	252				hypothetical protein
FHHPPBKP_01340	CDS	288				hypothetical protein
FHHPPBKP_01341	CDS	339				hypothetical protein
FHHPPBKP_01342	CDS	762	uctC	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
FHHPPBKP_01343	CDS	345				hypothetical protein
FHHPPBKP_01344	CDS	138				hypothetical protein
FHHPPBKP_01345	CDS	132				hypothetical protein
FHHPPBKP_01346	CDS	219				hypothetical protein
FHHPPBKP_01347	CDS	135				hypothetical protein
FHHPPBKP_01348	CDS	327				hypothetical protein
FHHPPBKP_01349	CDS	168				hypothetical protein
FHHPPBKP_01350	CDS	168				hypothetical protein
FHHPPBKP_01351	CDS	258				hypothetical protein
FHHPPBKP_01352	CDS	213				hypothetical protein
FHHPPBKP_01353	CDS	270				hypothetical protein
FHHPPBKP_01354	CDS	369		1.-.-.-		putative oxidoreductase
FHHPPBKP_01355	CDS	2661	ftsK		COG1674	DNA translocase FtsK
FHHPPBKP_01356	CDS	543	argA	2.3.1.1	COG1246	Amino-acid acetyltransferase
FHHPPBKP_01357	CDS	582	pgsA	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
FHHPPBKP_01358	CDS	504			COG1842	35 kDa protein
FHHPPBKP_01359	CDS	345				hypothetical protein
FHHPPBKP_01360	CDS	372				hypothetical protein
FHHPPBKP_01361	CDS	216				hypothetical protein
FHHPPBKP_01362	CDS	330				hypothetical protein
FHHPPBKP_01363	CDS	1179	rebG	4.3.3.5		4'-demethylrebeccamycin synthase
FHHPPBKP_01364	CDS	195				hypothetical protein
FHHPPBKP_01365	CDS	2136	recA			Protein RecA
FHHPPBKP_01366	CDS	516	recX		COG2137	Regulatory protein RecX
FHHPPBKP_01367	CDS	1563	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
FHHPPBKP_01368	CDS	630				hypothetical protein
FHHPPBKP_01369	CDS	240				hypothetical protein
FHHPPBKP_01370	CDS	432				hypothetical protein
FHHPPBKP_01371	CDS	516				hypothetical protein
FHHPPBKP_01372	CDS	240				hypothetical protein
FHHPPBKP_01373	CDS	483				hypothetical protein
FHHPPBKP_01374	CDS	207				hypothetical protein
FHHPPBKP_01375	CDS	699				hypothetical protein
FHHPPBKP_01376	CDS	936	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
FHHPPBKP_01377	CDS	891	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
FHHPPBKP_01378	CDS	1557	hflX		COG2262	GTPase HflX
FHHPPBKP_01379	CDS	198				hypothetical protein
FHHPPBKP_01380	CDS	243				hypothetical protein
FHHPPBKP_01381	CDS	177				hypothetical protein
FHHPPBKP_01382	CDS	117				hypothetical protein
FHHPPBKP_01383	CDS	111				hypothetical protein
FHHPPBKP_01384	CDS	201				hypothetical protein
FHHPPBKP_01385	CDS	204				hypothetical protein
FHHPPBKP_01386	CDS	186				hypothetical protein
FHHPPBKP_01387	CDS	102				hypothetical protein
FHHPPBKP_01388	CDS	183				hypothetical protein
FHHPPBKP_01389	CDS	264				hypothetical protein
FHHPPBKP_01390	CDS	2085				hypothetical protein
FHHPPBKP_01391	CDS	708	lexA	3.4.21.88	COG1974	LexA repressor
FHHPPBKP_01392	CDS	495				hypothetical protein
FHHPPBKP_01393	CDS	465	nrdR		COG1327	Transcriptional repressor NrdR
FHHPPBKP_01394	CDS	486				hypothetical protein
FHHPPBKP_01395	CDS	156				hypothetical protein
FHHPPBKP_01396	CDS	207				hypothetical protein
FHHPPBKP_01397	CDS	123				hypothetical protein
FHHPPBKP_01398	CDS	168			COG0596	putative protein
FHHPPBKP_01399	CDS	237			COG0596	putative protein
FHHPPBKP_01400	CDS	981				hypothetical protein
FHHPPBKP_01401	CDS	243				hypothetical protein
FHHPPBKP_01402	CDS	324				hypothetical protein
FHHPPBKP_01403	CDS	324	sthA_1	1.6.1.1	COG1249	putative soluble pyridine nucleotide transhydrogenase
FHHPPBKP_01404	CDS	252	sthA_2	1.6.1.1	COG1249	putative soluble pyridine nucleotide transhydrogenase
FHHPPBKP_01405	CDS	693	ideR		COG1321	Iron-dependent repressor IdeR
FHHPPBKP_01406	CDS	960	sigB		COG0568	RNA polymerase sigma factor SigB
FHHPPBKP_01407	CDS	489				hypothetical protein
FHHPPBKP_01408	CDS	273				hypothetical protein
FHHPPBKP_01409	CDS	993				hypothetical protein
FHHPPBKP_01410	CDS	216				hypothetical protein
FHHPPBKP_01411	CDS	1707	sigA		COG0568	RNA polymerase sigma factor SigA
FHHPPBKP_01412	CDS	975	nanK	2.7.1.60		N-acetylmannosamine kinase
FHHPPBKP_01413	CDS	780	suhB	3.1.3.25	COG0483	Inositol-1-monophosphatase SuhB
FHHPPBKP_01414	CDS	651				hypothetical protein
FHHPPBKP_01415	CDS	303				hypothetical protein
FHHPPBKP_01416	CDS	420				hypothetical protein
FHHPPBKP_01417	CDS	465	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
FHHPPBKP_01418	CDS	771				hypothetical protein
FHHPPBKP_01419	CDS	699				hypothetical protein
FHHPPBKP_01420	CDS	393				hypothetical protein
FHHPPBKP_01421	CDS	315				hypothetical protein
FHHPPBKP_01422	CDS	180				Fluoroquinolones export permease protein
FHHPPBKP_01423	CDS	162				hypothetical protein
FHHPPBKP_01424	CDS	222				Fluoroquinolones export permease protein
FHHPPBKP_01425	CDS	1290			COG1055	putative transporter
FHHPPBKP_01426	CDS	444				hypothetical protein
FHHPPBKP_01427	CDS	2121	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
FHHPPBKP_01428	CDS	432				hypothetical protein
FHHPPBKP_01429	CDS	1290	rnd	3.1.13.5		Ribonuclease D
FHHPPBKP_01430	CDS	582				hypothetical protein
