locus_tag	ftype	length_bp	gene	EC_number	COG	product
HOGEOELJ_00586	gene	1860				
HOGEOELJ_00586	CDS	1860		6.2.1.51	COG0318	4-hydroxyphenylalkanoate adenylyltransferase
HOGEOELJ_00587	gene	600				
HOGEOELJ_00587	CDS	600		4.1.3.40	COG3161	Chorismate pyruvate-lyase
HOGEOELJ_00588	gene	2118				
HOGEOELJ_00588	CDS	2118		6.2.1.50	COG0318	p-hydroxybenzoic acid--AMP ligase FadD22
HOGEOELJ_00589	gene	6318				
HOGEOELJ_00589	CDS	6318		2.3.1.41		Phenolphthiocerol synthesis polyketide synthase type I Pks15/1
HOGEOELJ_00590	gene	75				
HOGEOELJ_00590	misc_RNA	75				ASpks
HOGEOELJ_00591	gene	438				
HOGEOELJ_00591	CDS	438				hypothetical protein
HOGEOELJ_00592	gene	702	lppX			
HOGEOELJ_00592	CDS	702	lppX			Putative phthiocerol dimycocerosate transporter LppX
HOGEOELJ_00593	gene	384				
HOGEOELJ_00593	CDS	384				IS21 family transposase ISMbo1
HOGEOELJ_00594	gene	186				
HOGEOELJ_00594	CDS	186				hypothetical protein
HOGEOELJ_00595	gene	1242				
HOGEOELJ_00595	CDS	1242				hypothetical protein
HOGEOELJ_00596	gene	2802	mmpL7			
HOGEOELJ_00596	CDS	2802	mmpL7			Phthiocerol dimycocerosate exporter MmpL7
HOGEOELJ_00597	gene	1863				
HOGEOELJ_00597	CDS	1863		6.2.1.-	COG0318	Long-chain-fatty-acid--AMP ligase FadD28
HOGEOELJ_00598	gene	6336	mas			
HOGEOELJ_00598	CDS	6336	mas	2.3.1.111		Mycocerosic acid synthase
HOGEOELJ_00599	gene	1269	papA5			
HOGEOELJ_00599	CDS	1269	papA5	2.3.1.282		Phthiocerol/phthiodiolone dimycocerosyl transferase
HOGEOELJ_00600	gene	831	drrC			
HOGEOELJ_00600	CDS	831	drrC		COG0842	putative doxorubicin resistance ABC transporter permease protein DrrC
HOGEOELJ_00601	gene	870	drrB			
HOGEOELJ_00601	CDS	870	drrB		COG0842	Doxorubicin resistance ABC transporter permease protein DrrB
HOGEOELJ_00602	gene	996	drrA_1			
HOGEOELJ_00602	CDS	996	drrA_1	3.6.3.-	COG1131	Doxorubicin resistance ATP-binding protein DrrA
HOGEOELJ_00603	gene	4467	ppsE			
HOGEOELJ_00603	CDS	4467	ppsE	2.3.1.41	COG3321	Phthiocerol synthesis polyketide synthase type I PpsE
HOGEOELJ_00604	gene	5484	ppsD			
HOGEOELJ_00604	CDS	5484	ppsD	2.3.1.41	COG3321	Phthiocerol synthesis polyketide synthase type I PpsD
HOGEOELJ_00605	gene	6567	ppsC			
HOGEOELJ_00605	CDS	6567	ppsC	2.3.1.41		Phthiocerol synthesis polyketide synthase type I PpsC
HOGEOELJ_00606	gene	4614	ppsB			
HOGEOELJ_00606	CDS	4614	ppsB	2.3.1.41		Phthiocerol/phenolphthiocerol synthesis polyketide synthase type I PpsB
HOGEOELJ_00607	gene	5631	ppsA_1			
HOGEOELJ_00607	CDS	5631	ppsA_1	2.3.1.41		Phthiocerol/phenolphthiocerol synthesis polyketide synthase type I PpsA
HOGEOELJ_00608	gene	1752				
HOGEOELJ_00608	CDS	1752		6.2.1.-		Long-chain-fatty-acid--AMP ligase FadD26
HOGEOELJ_00609	gene	786	tesA			
HOGEOELJ_00609	CDS	786	tesA	3.1.2.-	COG3208	putative thioesterase TesA
HOGEOELJ_00610	gene	738				
HOGEOELJ_00610	CDS	738			COG3599	putative protein
HOGEOELJ_00611	gene	588				
HOGEOELJ_00611	CDS	588			COG1399	putative protein
HOGEOELJ_00612	gene	723	rnc			
HOGEOELJ_00612	CDS	723	rnc	3.1.26.3	COG0571	Ribonuclease 3
HOGEOELJ_00613	gene	870	fpg1			
HOGEOELJ_00613	CDS	870	fpg1	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase 1
HOGEOELJ_00614	gene	414				
HOGEOELJ_00614	CDS	414			COG1765	putative protein
HOGEOELJ_00615	gene	282	acyP			
HOGEOELJ_00615	CDS	282	acyP	3.6.1.7	COG1254	Acylphosphatase
HOGEOELJ_00616	gene	3618	smc			
HOGEOELJ_00616	CDS	3618	smc		COG1196	Chromosome partition protein Smc
HOGEOELJ_00617	gene	1269	ftsY			
HOGEOELJ_00617	CDS	1269	ftsY		COG0552	Signal recognition particle receptor FtsY
HOGEOELJ_00618	gene	987				
HOGEOELJ_00618	CDS	987				hypothetical protein
HOGEOELJ_00619	gene	1434	amt			
HOGEOELJ_00619	CDS	1434	amt			Ammonia channel
HOGEOELJ_00620	gene	339	glnB			
HOGEOELJ_00620	CDS	339	glnB		COG0347	Nitrogen regulatory protein P-II
HOGEOELJ_00621	gene	2427	glnD			
HOGEOELJ_00621	CDS	2427	glnD		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
HOGEOELJ_00622	gene	1809				
HOGEOELJ_00622	CDS	1809				hypothetical protein
HOGEOELJ_00623	gene	1578	ffh			
HOGEOELJ_00623	CDS	1578	ffh		COG0541	Signal recognition particle protein
HOGEOELJ_00624	gene	1128				
HOGEOELJ_00624	CDS	1128			COG1228	putative protein
HOGEOELJ_00625	gene	1758	pknI			
HOGEOELJ_00625	CDS	1758	pknI	2.7.11.1		Serine/threonine-protein kinase PknI
HOGEOELJ_00626	gene	1797				
HOGEOELJ_00626	CDS	1797			COG3653	putative protein
HOGEOELJ_00627	gene	588				
HOGEOELJ_00627	CDS	588				putative HTH-type transcriptional regulator
HOGEOELJ_00628	gene	876	dacB			
HOGEOELJ_00628	CDS	876	dacB	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacB
HOGEOELJ_00629	gene	420				
HOGEOELJ_00629	CDS	420				putative protein
HOGEOELJ_00630	gene	489	rpsP			
HOGEOELJ_00630	CDS	489	rpsP		COG0228	30S ribosomal protein S16
HOGEOELJ_00631	gene	243				
HOGEOELJ_00631	CDS	243				hypothetical protein
HOGEOELJ_00632	gene	531	rimM			
HOGEOELJ_00632	CDS	531	rimM		COG0806	Ribosome maturation factor RimM
HOGEOELJ_00633	gene	693	trmD			
HOGEOELJ_00633	CDS	693	trmD	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
HOGEOELJ_00634	gene	945	lppW			
HOGEOELJ_00634	CDS	945	lppW			Putative lipoprotein LppW
HOGEOELJ_00635	gene	342	rplS			
HOGEOELJ_00635	CDS	342	rplS		COG0335	50S ribosomal protein L19
HOGEOELJ_00636	gene	885	lepB			
HOGEOELJ_00636	CDS	885	lepB	3.4.21.89	COG0681	Signal peptidase I
HOGEOELJ_00637	gene	738	rnhB			
HOGEOELJ_00637	CDS	738	rnhB	3.1.26.4	COG0164	Ribonuclease HII
HOGEOELJ_00638	gene	420				
HOGEOELJ_00638	CDS	420				hypothetical protein
HOGEOELJ_00639	gene	2340				
HOGEOELJ_00639	CDS	2340		1.-.-.-	COG0243	putative oxidoreductase
HOGEOELJ_00640	gene	831	fdhD			
HOGEOELJ_00640	CDS	831	fdhD		COG1526	Sulfur carrier protein FdhD
HOGEOELJ_00641	gene	387				
HOGEOELJ_00641	CDS	387				hypothetical protein
HOGEOELJ_00642	gene	1512	comM			
HOGEOELJ_00642	CDS	1512	comM		COG0606	Competence protein ComM
HOGEOELJ_00643	gene	1170	dprA			
HOGEOELJ_00643	CDS	1170	dprA		COG0758	Putative DNA processing protein DprA
HOGEOELJ_00644	gene	852				
HOGEOELJ_00644	CDS	852			COG2375	putative protein
HOGEOELJ_00645	gene	948	xerC_1			
HOGEOELJ_00645	CDS	948	xerC_1		COG0582	Tyrosine recombinase XerC
HOGEOELJ_00646	gene	918	fgd			
HOGEOELJ_00646	CDS	918	fgd	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
HOGEOELJ_00647	gene	144				
HOGEOELJ_00647	CDS	144				hypothetical protein
HOGEOELJ_00648	gene	1227				
HOGEOELJ_00648	CDS	1227				hypothetical protein
HOGEOELJ_00649	gene	621				
HOGEOELJ_00649	CDS	621				hypothetical protein
HOGEOELJ_00650	gene	864	rpsB			
HOGEOELJ_00650	CDS	864	rpsB		COG0052	30S ribosomal protein S2
HOGEOELJ_00651	gene	816	tsf			
HOGEOELJ_00651	CDS	816	tsf		COG0264	Elongation factor Ts
HOGEOELJ_00652	gene	1422	amiC			
HOGEOELJ_00652	CDS	1422	amiC	3.5.1.4	COG0154	Putative amidase AmiC
HOGEOELJ_00653	gene	420				
HOGEOELJ_00653	CDS	420			COG1846	putative HTH-type transcriptional regulator
HOGEOELJ_00654	gene	588				
HOGEOELJ_00654	CDS	588			COG2452	putative protein
HOGEOELJ_00655	gene	1317				
HOGEOELJ_00655	CDS	1317				IS607 family transposase IS1539
HOGEOELJ_00656	gene	702				
HOGEOELJ_00656	CDS	702				hypothetical protein
HOGEOELJ_00657	gene	786	pyrH			
HOGEOELJ_00657	CDS	786	pyrH	2.7.4.22	COG0528	Uridylate kinase
HOGEOELJ_00658	gene	114				
HOGEOELJ_00658	CDS	114				hypothetical protein
HOGEOELJ_00659	gene	558	frr			
HOGEOELJ_00659	CDS	558	frr		COG0233	Ribosome-recycling factor
HOGEOELJ_00660	gene	987	cdsA			
HOGEOELJ_00660	CDS	987	cdsA	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
HOGEOELJ_00661	gene	1095	rlmN			
HOGEOELJ_00661	CDS	1095	rlmN	2.1.1.192		putative dual-specificity RNA methyltransferase RlmN
HOGEOELJ_00662	gene	522				
HOGEOELJ_00662	CDS	522				Soluble secreted antigen MPT53
HOGEOELJ_00663	gene	864				
HOGEOELJ_00663	CDS	864				hypothetical protein
HOGEOELJ_00664	gene	315				
HOGEOELJ_00664	CDS	315				hypothetical protein
HOGEOELJ_00665	gene	582				
HOGEOELJ_00665	CDS	582			COG2335	Immunogenic protein MPT70
HOGEOELJ_00666	gene	1749	dipZ			
HOGEOELJ_00666	CDS	1749	dipZ		COG0785	Protein DipZ
HOGEOELJ_00667	gene	192				
HOGEOELJ_00667	CDS	192				hypothetical protein
HOGEOELJ_00668	gene	663				
HOGEOELJ_00668	CDS	663			COG2335	Cell surface glycolipoprotein MPT83
HOGEOELJ_00669	gene	444				
HOGEOELJ_00669	CDS	444		3.1.-.-		Ribonuclease VapC43
HOGEOELJ_00670	gene	1290	dxr			
HOGEOELJ_00670	CDS	1290	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
HOGEOELJ_00671	gene	1215	rip1			
HOGEOELJ_00671	CDS	1215	rip1	3.4.24.-		Zinc metalloprotease Rip1
HOGEOELJ_00672	gene	1164	ispG			
HOGEOELJ_00672	CDS	1164	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
HOGEOELJ_00673	gene	855				
HOGEOELJ_00673	CDS	855				hypothetical protein
HOGEOELJ_00674	gene	252	relG			
HOGEOELJ_00674	CDS	252	relG	3.1.-.-	COG2026	Toxin RelG
HOGEOELJ_00675	gene	282	relF			
HOGEOELJ_00675	CDS	282	relF		COG2161	Antitoxin RelF
HOGEOELJ_00676	gene	1812	mrdA			
HOGEOELJ_00676	CDS	1812	mrdA	3.4.16.4		Peptidoglycan D,D-transpeptidase MrdA
HOGEOELJ_00677	gene	381				
HOGEOELJ_00677	CDS	381		3.1.-.-	COG1848	Ribonuclease VapC13
HOGEOELJ_00678	gene	585				
HOGEOELJ_00678	CDS	585				hypothetical protein
HOGEOELJ_00679	gene	858	map			
HOGEOELJ_00679	CDS	858	map	3.4.11.18	COG0024	Methionine aminopeptidase 2
HOGEOELJ_00680	gene	1374	ipuC			
HOGEOELJ_00680	CDS	1374	ipuC	6.3.2.-		Glutamate--isopropylamine ligase
HOGEOELJ_00681	gene	729				
HOGEOELJ_00681	CDS	729		2.4.2.-	COG2071	Putative glutamine amidotransferase
HOGEOELJ_00682	gene	1368	styD			
HOGEOELJ_00682	CDS	1368	styD	1.2.1.39		Phenylacetaldehyde dehydrogenase
HOGEOELJ_00683	gene	774	bacC_1			
HOGEOELJ_00683	CDS	774	bacC_1	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
HOGEOELJ_00684	gene	216	hypB_1			
HOGEOELJ_00684	CDS	216	hypB_1		COG0378	Hydrogenase maturation factor HypB
HOGEOELJ_00685	gene	333	hypB_2			
HOGEOELJ_00685	CDS	333	hypB_2			Hydrogenase maturation factor HypB
HOGEOELJ_00686	gene	1119	nixA			
HOGEOELJ_00686	CDS	1119	nixA		COG3376	Nickel transporter NixA
HOGEOELJ_00687	gene	1380	mtr			
HOGEOELJ_00687	CDS	1380	mtr	1.8.1.15	COG1249	Mycothione reductase
HOGEOELJ_00688	gene	1041				
HOGEOELJ_00688	CDS	1041				hypothetical protein
HOGEOELJ_00689	gene	1848				
HOGEOELJ_00689	CDS	1848				hypothetical protein
HOGEOELJ_00690	gene	1482	mqo			
HOGEOELJ_00690	CDS	1482	mqo	1.1.5.4	COG0579	putative malate:quinone oxidoreductase
HOGEOELJ_00691	gene	471				
HOGEOELJ_00691	CDS	471				hypothetical protein
HOGEOELJ_00692	gene	1890				
HOGEOELJ_00692	CDS	1890			COG1239	putative protein
HOGEOELJ_00693	gene	624	btuR			
HOGEOELJ_00693	CDS	624	btuR	2.5.1.17	COG2109	Corrinoid adenosyltransferase
HOGEOELJ_00694	gene	1374	cobB_1			
HOGEOELJ_00694	CDS	1374	cobB_1	6.3.5.9	COG1797	Hydrogenobyrinate a,c-diamide synthase
HOGEOELJ_00695	gene	1218	cysG_1			
HOGEOELJ_00695	CDS	1218	cysG_1		COG0007	Siroheme synthase
HOGEOELJ_00696	gene	1593	efpA			
HOGEOELJ_00696	CDS	1593	efpA			putative MFS-type transporter EfpA
HOGEOELJ_00697	gene	1881	proS			
HOGEOELJ_00697	CDS	1881	proS	6.1.1.15	COG0442	Proline--tRNA ligase
HOGEOELJ_00698	gene	489				
HOGEOELJ_00698	CDS	489				hypothetical protein
HOGEOELJ_00699	gene	486				
HOGEOELJ_00699	CDS	486				hypothetical protein
HOGEOELJ_00700	gene	552	rimP			
HOGEOELJ_00700	CDS	552	rimP		COG0779	Ribosome maturation factor RimP
HOGEOELJ_00701	gene	1044	nusA			
HOGEOELJ_00701	CDS	1044	nusA		COG0195	Transcription termination/antitermination protein NusA
HOGEOELJ_00702	gene	2703	infB			
HOGEOELJ_00702	CDS	2703	infB		COG0532	Translation initiation factor IF-2
HOGEOELJ_00703	gene	552	rbfA			
HOGEOELJ_00703	CDS	552	rbfA		COG0858	Ribosome-binding factor A
HOGEOELJ_00704	gene	1011	nrnA			
HOGEOELJ_00704	CDS	1011	nrnA	3.1.-.-	COG0618	Bifunctional oligoribonuclease and PAP phosphatase NrnA
HOGEOELJ_00705	gene	75				
HOGEOELJ_00705	tRNA	75				tRNA-Thr(ggt)
HOGEOELJ_00706	gene	630	lacF_1			
HOGEOELJ_00706	CDS	630	lacF_1			Lactose transport system permease protein LacF
HOGEOELJ_00707	gene	786	dasC			
HOGEOELJ_00707	CDS	786	dasC		COG0395	Diacetylchitobiose uptake system permease protein DasC
HOGEOELJ_00708	gene	1311	ugpB			
HOGEOELJ_00708	CDS	1311	ugpB		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
HOGEOELJ_00709	gene	1083	msiK_1			
HOGEOELJ_00709	CDS	1083	msiK_1	7.5.2.-	COG3839	Diacetylchitobiose uptake system ATP-binding protein MsiK
HOGEOELJ_00710	gene	750	echA8_1			
HOGEOELJ_00710	CDS	750	echA8_1	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
HOGEOELJ_00711	gene	228				
HOGEOELJ_00711	CDS	228			COG4118	Antitoxin VapB22
HOGEOELJ_00712	gene	393				
HOGEOELJ_00712	CDS	393		3.1.-.-	COG3744	Ribonuclease VapC22
HOGEOELJ_00713	gene	270				
HOGEOELJ_00713	CDS	270				hypothetical protein
HOGEOELJ_00714	gene	546				
HOGEOELJ_00714	CDS	546				hypothetical protein
HOGEOELJ_00715	gene	888				
HOGEOELJ_00715	CDS	888				hypothetical protein
HOGEOELJ_00716	gene	885				
HOGEOELJ_00716	CDS	885				hypothetical protein
HOGEOELJ_00717	gene	648				
HOGEOELJ_00717	CDS	648				hypothetical protein
HOGEOELJ_00718	gene	789	cas6			
HOGEOELJ_00718	CDS	789	cas6	3.1.-.-	COG5551	CRISPR-associated endoribonuclease Cas6
HOGEOELJ_00719	gene	2454				
HOGEOELJ_00719	CDS	2454		3.1.-.-	COG1353	CRISPR system single-strand-specific deoxyribonuclease Cas10/Csm1 (subtype III-A)
HOGEOELJ_00720	gene	375	csm2			
HOGEOELJ_00720	CDS	375	csm2			CRISPR system Cms protein Csm2
HOGEOELJ_00721	gene	711	csm3			
HOGEOELJ_00721	CDS	711	csm3	3.1.-.-	COG1337	CRISPR system Cms endoribonuclease Csm3
HOGEOELJ_00722	gene	909	csm4			
HOGEOELJ_00722	CDS	909	csm4		COG1567	CRISPR system Cms protein Csm4
HOGEOELJ_00723	gene	1128	csm5			
HOGEOELJ_00723	CDS	1128	csm5		COG1332	CRISPR system Cms protein Csm5
HOGEOELJ_00724	gene	1011	csm6			
HOGEOELJ_00724	CDS	1011	csm6	3.1.-.-		CRISPR system endoribonuclease Csm6
HOGEOELJ_00725	gene	1017	cas1			
HOGEOELJ_00725	CDS	1017	cas1	3.1.-.-	COG1518	CRISPR-associated endonuclease Cas1
HOGEOELJ_00726	gene	342	cas2			
HOGEOELJ_00726	CDS	342	cas2	3.1.-.-	COG1343	CRISPR-associated endoribonuclease Cas2
	repeat_region	1713				
HOGEOELJ_00727	gene	327				
HOGEOELJ_00727	CDS	327				IS3 family transposase IS987
HOGEOELJ_00728	gene	885				
HOGEOELJ_00728	CDS	885				IS3 family transposase IS987
	repeat_region	762				
HOGEOELJ_00729	gene	813				
HOGEOELJ_00729	CDS	813				IS481 family transposase ISChy3
HOGEOELJ_00730	gene	1410				
HOGEOELJ_00730	CDS	1410				hypothetical protein
HOGEOELJ_00731	gene	609				
HOGEOELJ_00731	CDS	609				hypothetical protein
HOGEOELJ_00732	gene	312				
HOGEOELJ_00732	CDS	312				hypothetical protein
HOGEOELJ_00733	gene	216				
HOGEOELJ_00733	CDS	216				hypothetical protein
HOGEOELJ_00734	gene	1152				
HOGEOELJ_00734	CDS	1152				ISNCY family transposase ISBli16
HOGEOELJ_00735	gene	192				
HOGEOELJ_00735	CDS	192				hypothetical protein
HOGEOELJ_00736	gene	432				
HOGEOELJ_00736	CDS	432				hypothetical protein
HOGEOELJ_00737	gene	258				
HOGEOELJ_00737	CDS	258				hypothetical protein
HOGEOELJ_00738	gene	468				
HOGEOELJ_00738	CDS	468				hypothetical protein
HOGEOELJ_00739	gene	1017				
HOGEOELJ_00739	CDS	1017				hypothetical protein
HOGEOELJ_00740	gene	219	mazE9			
HOGEOELJ_00740	CDS	219	mazE9			Antitoxin MazE9
HOGEOELJ_00741	gene	354	mazF9			
HOGEOELJ_00741	CDS	354	mazF9	3.1.-.-	COG2337	Endoribonuclease MazF9
HOGEOELJ_00742	gene	1650	cocE_1			
HOGEOELJ_00742	CDS	1650	cocE_1	3.1.1.84		Cocaine esterase
HOGEOELJ_00743	gene	597				
HOGEOELJ_00743	CDS	597				hypothetical protein
HOGEOELJ_00744	gene	327				
HOGEOELJ_00744	CDS	327				hypothetical protein
HOGEOELJ_00745	gene	1689				
HOGEOELJ_00745	CDS	1689				hypothetical protein
HOGEOELJ_00746	gene	564				
HOGEOELJ_00746	CDS	564				hypothetical protein
HOGEOELJ_00747	gene	975				
HOGEOELJ_00747	CDS	975				hypothetical protein
HOGEOELJ_00748	gene	684	npt			
HOGEOELJ_00748	CDS	684	npt	2.7.8.7		4'-phosphopantetheinyl transferase Npt
HOGEOELJ_00749	gene	897	truB			
HOGEOELJ_00749	CDS	897	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
HOGEOELJ_00750	gene	582				
HOGEOELJ_00750	CDS	582			COG2452	putative protein
HOGEOELJ_00751	gene	1380				
HOGEOELJ_00751	CDS	1380				IS607 family transposase IS1602
HOGEOELJ_00752	gene	1158	pcaF_1			
HOGEOELJ_00752	CDS	1158	pcaF_1	2.3.1.174		Beta-ketoadipyl-CoA thiolase
HOGEOELJ_00753	gene	1233	mmgC_1			
HOGEOELJ_00753	CDS	1233	mmgC_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
HOGEOELJ_00754	gene	687	mntR			
HOGEOELJ_00754	CDS	687	mntR			HTH-type transcriptional regulator MntR
HOGEOELJ_00755	gene	1764				
HOGEOELJ_00755	CDS	1764				hypothetical protein
HOGEOELJ_00756	gene	975	ribF			
HOGEOELJ_00756	CDS	975	ribF			Bifunctional riboflavin kinase/FMN adenylyltransferase
HOGEOELJ_00757	gene	270	rpsO			
HOGEOELJ_00757	CDS	270	rpsO		COG0184	30S ribosomal protein S15
HOGEOELJ_00758	gene	516				
HOGEOELJ_00758	CDS	516				hypothetical protein
HOGEOELJ_00759	gene	2475	pnp			
HOGEOELJ_00759	CDS	2475	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
HOGEOELJ_00760	gene	71				
HOGEOELJ_00760	misc_RNA	71				Actino-pnp
HOGEOELJ_00761	gene	1317				
HOGEOELJ_00761	CDS	1317		3.4.24.-	COG0612	putative zinc protease
HOGEOELJ_00762	gene	1035	nmoA			
HOGEOELJ_00762	CDS	1035	nmoA	1.13.12.-	COG2070	Nitronate monooxygenase
HOGEOELJ_00763	gene	720	ald			
HOGEOELJ_00763	CDS	720	ald	1.4.1.1	COG0686	Alanine dehydrogenase
HOGEOELJ_00764	gene	399				
HOGEOELJ_00764	CDS	399				hypothetical protein
HOGEOELJ_00765	gene	438	decR			
HOGEOELJ_00765	CDS	438	decR		COG1522	DNA-binding transcriptional activator DecR
HOGEOELJ_00766	gene	471				
HOGEOELJ_00766	CDS	471				hypothetical protein
HOGEOELJ_00767	gene	918				
HOGEOELJ_00767	CDS	918				hypothetical protein
HOGEOELJ_00768	gene	1077	ophA1			
HOGEOELJ_00768	CDS	1077	ophA1	1.-.-.-		Phthalate dioxygenase reductase
HOGEOELJ_00769	gene	462				
HOGEOELJ_00769	CDS	462				hypothetical protein
HOGEOELJ_00770	gene	99				
HOGEOELJ_00770	misc_RNA	99				Intron_gpII
HOGEOELJ_00771	gene	135				
HOGEOELJ_00771	CDS	135				hypothetical protein
HOGEOELJ_00772	gene	693	dapB			
HOGEOELJ_00772	CDS	693	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
HOGEOELJ_00773	gene	474				
HOGEOELJ_00773	CDS	474				hypothetical protein
HOGEOELJ_00774	gene	105				
HOGEOELJ_00774	CDS	105				hypothetical protein
HOGEOELJ_00775	gene	453				
HOGEOELJ_00775	CDS	453				hypothetical protein
HOGEOELJ_00776	gene	1107				
HOGEOELJ_00776	CDS	1107				PPE family protein PPE15
HOGEOELJ_00777	gene	828				
HOGEOELJ_00777	CDS	828				hypothetical protein
HOGEOELJ_00778	gene	1185				
HOGEOELJ_00778	CDS	1185				PPE family protein PPE15
HOGEOELJ_00779	gene	783	baiA			
HOGEOELJ_00779	CDS	783	baiA	1.1.1.392		3-alpha-hydroxycholanate dehydrogenase (NADP(+))
HOGEOELJ_00780	gene	738				
HOGEOELJ_00780	CDS	738				hypothetical protein
HOGEOELJ_00781	gene	801	thyA			
HOGEOELJ_00781	CDS	801	thyA	2.1.1.45	COG0207	Thymidylate synthase ThyA
HOGEOELJ_00782	gene	486	folA			
HOGEOELJ_00782	CDS	486	folA	1.5.1.3	COG0262	Dihydrofolate reductase
HOGEOELJ_00783	gene	273				
HOGEOELJ_00783	CDS	273				hypothetical protein
HOGEOELJ_00784	gene	1095				
HOGEOELJ_00784	CDS	1095				hypothetical protein
HOGEOELJ_00785	gene	270				
HOGEOELJ_00785	CDS	270				hypothetical protein
HOGEOELJ_00786	gene	396				
HOGEOELJ_00786	CDS	396		3.1.-.-	COG3742	Ribonuclease VapC42
HOGEOELJ_00787	gene	267				
HOGEOELJ_00787	CDS	267			COG5450	Antitoxin VapB21
HOGEOELJ_00788	gene	417				
HOGEOELJ_00788	CDS	417		3.1.-.-		Ribonuclease VapC21
HOGEOELJ_00789	gene	1623				
HOGEOELJ_00789	CDS	1623				hypothetical protein
HOGEOELJ_00790	gene	753	thyX			
HOGEOELJ_00790	CDS	753	thyX	2.1.1.148	COG1351	Flavin-dependent thymidylate synthase
HOGEOELJ_00791	gene	903	dapA			
HOGEOELJ_00791	CDS	903	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
HOGEOELJ_00792	gene	1677	rnj			
HOGEOELJ_00792	CDS	1677	rnj	3.1.-.-	COG0595	Ribonuclease J
HOGEOELJ_00793	gene	891				
HOGEOELJ_00793	CDS	891				hypothetical protein
HOGEOELJ_00794	gene	819				
HOGEOELJ_00794	CDS	819		1.-.-.-		putative oxidoreductase
HOGEOELJ_00795	gene	315				
HOGEOELJ_00795	CDS	315				hypothetical protein
HOGEOELJ_00796	gene	2304	ftsK			
HOGEOELJ_00796	CDS	2304	ftsK		COG1674	DNA translocase FtsK
HOGEOELJ_00797	gene	495	argA			
HOGEOELJ_00797	CDS	495	argA	2.3.1.1	COG1246	Amino-acid acetyltransferase
HOGEOELJ_00798	gene	630	pgsA			
HOGEOELJ_00798	CDS	630	pgsA	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
HOGEOELJ_00799	gene	339	clgR			
HOGEOELJ_00799	CDS	339	clgR			Transcriptional regulator ClgR
HOGEOELJ_00800	gene	813				
HOGEOELJ_00800	CDS	813			COG1842	35 kDa protein
HOGEOELJ_00801	gene	813				
HOGEOELJ_00801	CDS	813				hypothetical protein
HOGEOELJ_00802	gene	405				
HOGEOELJ_00802	CDS	405				putative proteinA
HOGEOELJ_00803	gene	1449				
HOGEOELJ_00803	CDS	1449				hypothetical protein
HOGEOELJ_00804	gene	450	ephG			
HOGEOELJ_00804	CDS	450	ephG	3.3.2.10	COG4308	Epoxide hydrolase EphG
HOGEOELJ_00805	gene	1167	rebG			
HOGEOELJ_00805	CDS	1167	rebG	4.3.3.5		4'-demethylrebeccamycin synthase
HOGEOELJ_00806	gene	207				
HOGEOELJ_00806	CDS	207				hypothetical protein
HOGEOELJ_00807	gene	2373	recA			
HOGEOELJ_00807	CDS	2373	recA		COG0468	Protein RecA
HOGEOELJ_00808	gene	537	recX			
HOGEOELJ_00808	CDS	537	recX		COG2137	Regulatory protein RecX
HOGEOELJ_00809	gene	993				
HOGEOELJ_00809	CDS	993				hypothetical protein
HOGEOELJ_00810	gene	855				
HOGEOELJ_00810	CDS	855				hypothetical protein
HOGEOELJ_00811	gene	1539	miaB			
HOGEOELJ_00811	CDS	1539	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
HOGEOELJ_00812	gene	615				
HOGEOELJ_00812	CDS	615				hypothetical protein
HOGEOELJ_00813	gene	1353				
HOGEOELJ_00813	CDS	1353				putative protein
HOGEOELJ_00814	gene	906				
HOGEOELJ_00814	CDS	906				hypothetical protein
HOGEOELJ_00815	gene	696				
HOGEOELJ_00815	CDS	696				hypothetical protein
HOGEOELJ_00816	gene	945	miaA			
HOGEOELJ_00816	CDS	945	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
HOGEOELJ_00817	gene	870	dapF			
HOGEOELJ_00817	CDS	870	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
HOGEOELJ_00818	gene	1488	hflX			
HOGEOELJ_00818	CDS	1488	hflX		COG2262	GTPase HflX
HOGEOELJ_00819	gene	1161	mmgC_2			
