locus_tag	ftype	length_bp	gene	EC_number	COG	product
KMMEJAPO_00615	gene	3921				
KMMEJAPO_00615	CDS	3921				hypothetical protein
KMMEJAPO_00616	gene	759				
KMMEJAPO_00616	CDS	759				hypothetical protein
KMMEJAPO_00617	gene	579				
KMMEJAPO_00617	CDS	579				hypothetical protein
KMMEJAPO_00618	gene	216				
KMMEJAPO_00618	CDS	216				Antitoxin VapB26
KMMEJAPO_00619	gene	408				
KMMEJAPO_00619	CDS	408		3.1.-.-	COG2402	Ribonuclease VapC26
KMMEJAPO_00620	gene	687				
KMMEJAPO_00620	CDS	687				hypothetical protein
KMMEJAPO_00621	gene	2634				
KMMEJAPO_00621	CDS	2634				hypothetical protein
KMMEJAPO_00622	gene	2388				
KMMEJAPO_00622	CDS	2388				hypothetical protein
KMMEJAPO_00623	gene	723	mce2R			
KMMEJAPO_00623	CDS	723	mce2R		COG2186	HTH-type transcriptional regulator Mce2R
KMMEJAPO_00624	gene	798				
KMMEJAPO_00624	CDS	798				hypothetical protein
KMMEJAPO_00625	gene	888				
KMMEJAPO_00625	CDS	888				hypothetical protein
KMMEJAPO_00626	gene	1215				
KMMEJAPO_00626	CDS	1215				hypothetical protein
KMMEJAPO_00627	gene	828				
KMMEJAPO_00627	CDS	828				hypothetical protein
KMMEJAPO_00628	gene	255				
KMMEJAPO_00628	CDS	255				hypothetical protein
KMMEJAPO_00629	gene	1446				
KMMEJAPO_00629	CDS	1446				hypothetical protein
KMMEJAPO_00630	gene	1527				
KMMEJAPO_00630	CDS	1527				hypothetical protein
KMMEJAPO_00631	gene	1197	lprN_2			
KMMEJAPO_00631	CDS	1197	lprN_2			Lipoprotein LprN
KMMEJAPO_00632	gene	1551				
KMMEJAPO_00632	CDS	1551				hypothetical protein
KMMEJAPO_00633	gene	396	vapC4			
KMMEJAPO_00633	CDS	396	vapC4	3.1.-.-	COG1487	Ribonuclease VapC4
KMMEJAPO_00634	gene	258	vapB4			
KMMEJAPO_00634	CDS	258	vapB4		COG4118	Antitoxin VapB4
KMMEJAPO_00635	gene	1236				
KMMEJAPO_00635	CDS	1236			COG1373	putative protein
KMMEJAPO_00636	gene	174				
KMMEJAPO_00636	CDS	174				hypothetical protein
KMMEJAPO_00637	gene	414				
KMMEJAPO_00637	CDS	414		3.1.-.-		Ribonuclease VapC27
KMMEJAPO_00638	gene	237				
KMMEJAPO_00638	CDS	237			COG2002	Antitoxin VapB27
KMMEJAPO_00639	gene	507				
KMMEJAPO_00639	CDS	507		2.7.13.3	COG0642	Sensor histidine kinase component HK1
KMMEJAPO_00640	gene	531				
KMMEJAPO_00640	CDS	531		2.7.13.3	COG0642	Sensor histidine kinase component HK2
KMMEJAPO_00641	gene	696	tcrA			
KMMEJAPO_00641	CDS	696	tcrA		COG0745	Transcriptional regulatory protein TcrA
KMMEJAPO_00642	gene	312				
KMMEJAPO_00642	CDS	312				hypothetical protein
KMMEJAPO_00643	gene	927				
KMMEJAPO_00643	CDS	927				hypothetical protein
KMMEJAPO_00644	gene	585				
KMMEJAPO_00644	CDS	585			COG2452	putative protein
KMMEJAPO_00645	gene	744				
KMMEJAPO_00645	CDS	744				IS607 family transposase IS1536
KMMEJAPO_00646	gene	471				
KMMEJAPO_00646	CDS	471				hypothetical protein
KMMEJAPO_00647	gene	246				
KMMEJAPO_00647	CDS	246			COG4423	Antitoxin VapB28
KMMEJAPO_00648	gene	402				
KMMEJAPO_00648	CDS	402		3.1.-.-	COG3742	Ribonuclease VapC28
KMMEJAPO_00649	gene	61				
KMMEJAPO_00649	misc_RNA	61				b55
KMMEJAPO_00650	gene	198				
KMMEJAPO_00650	CDS	198				putative proteinB
KMMEJAPO_00651	gene	1158				
KMMEJAPO_00651	CDS	1158				hypothetical protein
KMMEJAPO_00652	gene	222				
KMMEJAPO_00652	CDS	222				hypothetical protein
KMMEJAPO_00653	gene	549				
KMMEJAPO_00653	CDS	549				hypothetical protein
KMMEJAPO_00654	gene	2568				
KMMEJAPO_00654	CDS	2568				hypothetical protein
KMMEJAPO_00655	gene	750				
KMMEJAPO_00655	CDS	750				hypothetical protein
KMMEJAPO_00656	gene	240				
KMMEJAPO_00656	CDS	240				hypothetical protein
KMMEJAPO_00657	gene	228				
KMMEJAPO_00657	CDS	228				Putative antitoxin VapB29
KMMEJAPO_00658	gene	402				
KMMEJAPO_00658	CDS	402		3.1.-.-	COG1848	Ribonuclease VapC29
KMMEJAPO_00659	gene	696				
KMMEJAPO_00659	CDS	696				hypothetical protein
KMMEJAPO_00660	gene	471	galT			
KMMEJAPO_00660	CDS	471	galT	2.7.7.12	COG1085	Galactose-1-phosphate uridylyltransferase
KMMEJAPO_00661	gene	1092	galK			
KMMEJAPO_00661	CDS	1092	galK	2.7.1.6	COG0153	Galactokinase
KMMEJAPO_00662	gene	1065				
KMMEJAPO_00662	CDS	1065				hypothetical protein
KMMEJAPO_00663	gene	948				
KMMEJAPO_00663	CDS	948				hypothetical protein
KMMEJAPO_00664	gene	255				
KMMEJAPO_00664	CDS	255			COG4423	Antitoxin VapB30
KMMEJAPO_00665	gene	396				
KMMEJAPO_00665	CDS	396		3.1.-.-	COG3742	Ribonuclease VapC30
KMMEJAPO_00666	gene	741				
KMMEJAPO_00666	CDS	741			COG0398	TVP38/TMEM64 family membrane protein
KMMEJAPO_00667	gene	261	vapB5			
KMMEJAPO_00667	CDS	261	vapB5		COG4118	Putative antitoxin VapB5
KMMEJAPO_00668	gene	408	vapC5_1			
KMMEJAPO_00668	CDS	408	vapC5_1	3.1.-.-	COG1487	Ribonuclease VapC5
KMMEJAPO_00669	gene	1152				
KMMEJAPO_00669	CDS	1152			COG4398	putative protein
KMMEJAPO_00670	gene	1728	recD			
KMMEJAPO_00670	CDS	1728	recD	3.1.11.5	COG0507	RecBCD enzyme subunit RecD
KMMEJAPO_00671	gene	3285	recB			
KMMEJAPO_00671	CDS	3285	recB	3.1.11.5	COG1074	RecBCD enzyme subunit RecB
KMMEJAPO_00672	gene	3294	recC			
KMMEJAPO_00672	CDS	3294	recC	3.1.11.5	COG1330	RecBCD enzyme subunit RecC
KMMEJAPO_00673	gene	696	caiD_2			
KMMEJAPO_00673	CDS	696	caiD_2	4.2.1.149		Carnitinyl-CoA dehydratase
KMMEJAPO_00674	gene	861				
KMMEJAPO_00674	CDS	861				hypothetical protein
KMMEJAPO_00675	gene	714	baeB			
KMMEJAPO_00675	CDS	714	baeB	3.-.-.-	COG0491	putative polyketide biosynthesis zinc-dependent hydrolase BaeB
KMMEJAPO_00676	gene	213				
KMMEJAPO_00676	CDS	213			COG5450	putative proteinA
KMMEJAPO_00677	gene	74				
KMMEJAPO_00677	tRNA	74				tRNA-Thr(ggt)
KMMEJAPO_00678	gene	75				
KMMEJAPO_00678	tRNA	75				tRNA-Met(cat)
KMMEJAPO_00679	gene	168	rpmG2_1			
KMMEJAPO_00679	CDS	168	rpmG2_1		COG0267	50S ribosomal protein L33 2
KMMEJAPO_00680	gene	477				
KMMEJAPO_00680	CDS	477				hypothetical protein
KMMEJAPO_00681	gene	429				
KMMEJAPO_00681	CDS	429				hypothetical protein
KMMEJAPO_00682	gene	501				
KMMEJAPO_00682	CDS	501				hypothetical protein
KMMEJAPO_00683	gene	74				
KMMEJAPO_00683	tRNA	74				tRNA-Trp(cca)
KMMEJAPO_00684	gene	486	secE			
KMMEJAPO_00684	CDS	486	secE			Protein translocase subunit SecE
KMMEJAPO_00685	gene	717	nusG			
KMMEJAPO_00685	CDS	717	nusG		COG0250	Transcription termination/antitermination protein NusG
KMMEJAPO_00686	gene	429	rplK			
KMMEJAPO_00686	CDS	429	rplK		COG0080	50S ribosomal protein L11
KMMEJAPO_00687	gene	708	rplA			
KMMEJAPO_00687	CDS	708	rplA		COG0081	50S ribosomal protein L1
KMMEJAPO_00688	gene	897	mmaA4			
KMMEJAPO_00688	CDS	897	mmaA4	2.1.1.-	COG2230	Hydroxymycolate synthase MmaA4
KMMEJAPO_00689	gene	882	mmaA3			
KMMEJAPO_00689	CDS	882	mmaA3	2.1.1.-	COG2230	Methoxy mycolic acid synthase MmaA3
KMMEJAPO_00690	gene	921	mmaA2			
KMMEJAPO_00690	CDS	921	mmaA2	2.1.1.79	COG2230	Cyclopropane mycolic acid synthase MmaA2
KMMEJAPO_00691	gene	861	mmaA1			
KMMEJAPO_00691	CDS	861	mmaA1	2.1.1.-	COG2230	Mycolic acid methyltransferase MmaA1
KMMEJAPO_00692	gene	906	rdmC			
KMMEJAPO_00692	CDS	906	rdmC	3.1.1.95		Aclacinomycin methylesterase RdmC
KMMEJAPO_00693	gene	1467				
KMMEJAPO_00693	CDS	1467			COG0661	putative protein
KMMEJAPO_00694	gene	3732				
KMMEJAPO_00694	CDS	3732				hypothetical protein
KMMEJAPO_00695	gene	675				
KMMEJAPO_00695	CDS	675				hypothetical protein
KMMEJAPO_00696	gene	909	nanK			
KMMEJAPO_00696	CDS	909	nanK	2.7.1.60	COG1940	N-acetylmannosamine kinase
KMMEJAPO_00697	gene	537	rplJ			
KMMEJAPO_00697	CDS	537	rplJ		COG0244	50S ribosomal protein L10
KMMEJAPO_00698	gene	393	rplL			
KMMEJAPO_00698	CDS	393	rplL		COG0222	50S ribosomal protein L7/L12
KMMEJAPO_00699	gene	696				
KMMEJAPO_00699	CDS	696				hypothetical protein
KMMEJAPO_00700	gene	1506				
KMMEJAPO_00700	CDS	1506		1.13.11.-	COG3670	Carotenoid cleavage oxygenase
KMMEJAPO_00701	gene	1011	mkl			
KMMEJAPO_00701	CDS	1011	mkl		COG1127	putative ribonucleotide transport ATP-binding protein mkl
KMMEJAPO_00702	gene	252				
KMMEJAPO_00702	CDS	252				hypothetical protein
KMMEJAPO_00703	gene	156				
KMMEJAPO_00703	CDS	156				hypothetical protein
KMMEJAPO_00704	gene	717				
KMMEJAPO_00704	CDS	717				hypothetical protein
KMMEJAPO_00705	gene	234	mazF2			
KMMEJAPO_00705	CDS	234	mazF2	3.1.-.-	COG2337	putative endoribonuclease MazF2
KMMEJAPO_00706	gene	252				
KMMEJAPO_00706	CDS	252				hypothetical protein
KMMEJAPO_00707	gene	438	vapC			
KMMEJAPO_00707	CDS	438	vapC	3.1.-.-		tRNA(fMet)-specific endonuclease VapC
KMMEJAPO_00708	gene	255				
KMMEJAPO_00708	CDS	255				hypothetical protein
KMMEJAPO_00709	gene	2364				
KMMEJAPO_00709	CDS	2364				hypothetical protein
KMMEJAPO_00710	gene	273				
KMMEJAPO_00710	CDS	273				hypothetical protein
KMMEJAPO_00711	gene	339	vapC5_2			
KMMEJAPO_00711	CDS	339	vapC5_2	3.1.-.-	COG1487	Ribonuclease VapC5
KMMEJAPO_00712	gene	231				
KMMEJAPO_00712	CDS	231				hypothetical protein
KMMEJAPO_00713	gene	3519	rpoB			
KMMEJAPO_00713	CDS	3519	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
KMMEJAPO_00714	gene	3951	rpoC			
KMMEJAPO_00714	CDS	3951	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
KMMEJAPO_00715	gene	114	amiD_1			
KMMEJAPO_00715	CDS	114	amiD_1	3.5.1.4	COG0154	Putative amidase AmiD
KMMEJAPO_00716	gene	1914				
KMMEJAPO_00716	CDS	1914		3.5.1.23		Neutral ceramidase
KMMEJAPO_00717	gene	759	end			
KMMEJAPO_00717	CDS	759	end	3.1.21.2	COG0648	putative endonuclease 4
KMMEJAPO_00718	gene	843				
KMMEJAPO_00718	CDS	843				hypothetical protein
KMMEJAPO_00719	gene	1629	aidB			
KMMEJAPO_00719	CDS	1629	aidB	1.3.99.-	COG1960	Putative acyl-CoA dehydrogenase AidB
KMMEJAPO_00720	gene	939				
KMMEJAPO_00720	CDS	939				Putative enoyl-CoA hydratase EchA13
KMMEJAPO_00721	gene	723				
KMMEJAPO_00721	CDS	723				hypothetical protein
KMMEJAPO_00722	gene	792	caiD_3			
KMMEJAPO_00722	CDS	792	caiD_3	4.2.1.149		Carnitinyl-CoA dehydratase
KMMEJAPO_00723	gene	2895	mmpL5			
KMMEJAPO_00723	CDS	2895	mmpL5		COG2409	Siderophore exporter MmpL5
KMMEJAPO_00724	gene	429	mmpS5			
KMMEJAPO_00724	CDS	429	mmpS5			Siderophore export accessory protein MmpS5
KMMEJAPO_00725	gene	498	mmpR5			
KMMEJAPO_00725	CDS	498	mmpR5			HTH-type transcriptional regulator MmpR5
KMMEJAPO_00726	gene	498				
KMMEJAPO_00726	CDS	498				hypothetical protein
KMMEJAPO_00727	gene	375				
KMMEJAPO_00727	CDS	375				hypothetical protein
KMMEJAPO_00728	gene	657				
KMMEJAPO_00728	CDS	657				hypothetical protein
KMMEJAPO_00729	gene	375	rpsL			
KMMEJAPO_00729	CDS	375	rpsL		COG0048	30S ribosomal protein S12
KMMEJAPO_00730	gene	471	rpsG			
KMMEJAPO_00730	CDS	471	rpsG		COG0049	30S ribosomal protein S7
KMMEJAPO_00731	gene	2106	fusA			
KMMEJAPO_00731	CDS	2106	fusA		COG0480	Elongation factor G
KMMEJAPO_00732	gene	1191	tuf			
KMMEJAPO_00732	CDS	1191	tuf		COG0050	Elongation factor Tu
KMMEJAPO_00733	gene	798				
KMMEJAPO_00733	CDS	798				hypothetical protein
KMMEJAPO_00734	gene	828				
KMMEJAPO_00734	CDS	828		1.-.-.-	COG1028	putative NAD-dependent oxidoreductase
KMMEJAPO_00735	gene	1221	fdr			
KMMEJAPO_00735	CDS	1221	fdr	1.18.1.2		Ferredoxin--NAD(P)(+) reductase fdr
KMMEJAPO_00736	gene	249				
KMMEJAPO_00736	CDS	249				hypothetical protein
KMMEJAPO_00737	gene	1050				
KMMEJAPO_00737	CDS	1050				hypothetical protein
KMMEJAPO_00738	gene	597	mftR			
KMMEJAPO_00738	CDS	597	mftR			Putative mycofactocin biosynthesis transcriptional regulator MftR
KMMEJAPO_00739	gene	90				
KMMEJAPO_00739	CDS	90				hypothetical protein
KMMEJAPO_00740	gene	330				
KMMEJAPO_00740	CDS	330				hypothetical protein
KMMEJAPO_00741	gene	1176	mftC			
KMMEJAPO_00741	CDS	1176	mftC	2.-.-.-	COG0535	Putative mycofactocin radical SAM maturase MftC
KMMEJAPO_00742	gene	1191	mftD			
KMMEJAPO_00742	CDS	1191	mftD	1.-.-.-	COG1304	Putative mycofactocin system heme/flavin oxidoreductase MftD
KMMEJAPO_00743	gene	666	mftE			
KMMEJAPO_00743	CDS	666	mftE	3.5.-.-	COG1402	Putative mycofactocin system creatinine amidohydrolase family protein MftE
KMMEJAPO_00744	gene	1413	mftF			
KMMEJAPO_00744	CDS	1413	mftF	2.-.-.-	COG0463	Putative mycofactocin biosynthesis glycosyltransferase MftF
KMMEJAPO_00745	gene	1359	betA			
KMMEJAPO_00745	CDS	1359	betA	1.1.99.1		Oxygen-dependent choline dehydrogenase
KMMEJAPO_00746	gene	756				
KMMEJAPO_00746	CDS	756				hypothetical protein
KMMEJAPO_00747	gene	306	rpsJ			
KMMEJAPO_00747	CDS	306	rpsJ		COG0051	30S ribosomal protein S10
KMMEJAPO_00748	gene	654	rplC			
KMMEJAPO_00748	CDS	654	rplC		COG0087	50S ribosomal protein L3
KMMEJAPO_00749	gene	672	rplD			
KMMEJAPO_00749	CDS	672	rplD		COG0088	50S ribosomal protein L4
KMMEJAPO_00750	gene	303	rplW			
KMMEJAPO_00750	CDS	303	rplW		COG0089	50S ribosomal protein L23
KMMEJAPO_00751	gene	843	rplB			
KMMEJAPO_00751	CDS	843	rplB		COG0090	50S ribosomal protein L2
KMMEJAPO_00752	gene	282	rpsS			
KMMEJAPO_00752	CDS	282	rpsS		COG0185	30S ribosomal protein S19
KMMEJAPO_00753	gene	594	rplV			
KMMEJAPO_00753	CDS	594	rplV		COG0091	50S ribosomal protein L22
KMMEJAPO_00754	gene	825	rpsC			
KMMEJAPO_00754	CDS	825	rpsC		COG0092	30S ribosomal protein S3
KMMEJAPO_00755	gene	417	rplP			
KMMEJAPO_00755	CDS	417	rplP		COG0197	50S ribosomal protein L16
KMMEJAPO_00756	gene	234	rpmC			
KMMEJAPO_00756	CDS	234	rpmC		COG0255	50S ribosomal protein L29
KMMEJAPO_00757	gene	408	rpsQ			
KMMEJAPO_00757	CDS	408	rpsQ		COG0186	30S ribosomal protein S17
KMMEJAPO_00758	gene	2364				
KMMEJAPO_00758	CDS	2364				hypothetical protein
KMMEJAPO_00759	gene	900				
KMMEJAPO_00759	CDS	900		1.8.3.7	COG1262	Formylglycine-generating enzyme
KMMEJAPO_00760	gene	861				
KMMEJAPO_00760	CDS	861				hypothetical protein
KMMEJAPO_00761	gene	369	rplN			
KMMEJAPO_00761	CDS	369	rplN		COG0093	50S ribosomal protein L14
KMMEJAPO_00762	gene	318	rplX			
KMMEJAPO_00762	CDS	318	rplX		COG0198	50S ribosomal protein L24
KMMEJAPO_00763	gene	564	rplE			
KMMEJAPO_00763	CDS	564	rplE		COG0094	50S ribosomal protein L5
KMMEJAPO_00764	gene	186	rpsZ			
KMMEJAPO_00764	CDS	186	rpsZ		COG0199	30S ribosomal protein S14 type Z
KMMEJAPO_00765	gene	399	rpsH			
KMMEJAPO_00765	CDS	399	rpsH		COG0096	30S ribosomal protein S8
KMMEJAPO_00766	gene	540	rplF			
KMMEJAPO_00766	CDS	540	rplF		COG0097	50S ribosomal protein L6
KMMEJAPO_00767	gene	369	rplR			
KMMEJAPO_00767	CDS	369	rplR		COG0256	50S ribosomal protein L18
KMMEJAPO_00768	gene	663	rpsE			
KMMEJAPO_00768	CDS	663	rpsE		COG0098	30S ribosomal protein S5
KMMEJAPO_00769	gene	198	rpmD			
KMMEJAPO_00769	CDS	198	rpmD		COG1841	50S ribosomal protein L30
KMMEJAPO_00770	gene	441	rplO			
KMMEJAPO_00770	CDS	441	rplO		COG0200	50S ribosomal protein L15
KMMEJAPO_00771	gene	1872				
KMMEJAPO_00771	CDS	1872				hypothetical protein
KMMEJAPO_00772	gene	906				
KMMEJAPO_00772	CDS	906				hypothetical protein
KMMEJAPO_00773	gene	1104				
KMMEJAPO_00773	CDS	1104		2.1.1.-	COG3315	Putative S-adenosyl-L-methionine-dependent methyltransferase
KMMEJAPO_00774	gene	657	drdA			
KMMEJAPO_00774	CDS	657	drdA	4.1.2.-		5-deoxy-D-ribulose 1-phosphate aldolase
KMMEJAPO_00775	gene	957	yoaD			
KMMEJAPO_00775	CDS	957	yoaD	1.1.1.-	COG0111	Putative 2-hydroxyacid dehydrogenase YoaD
KMMEJAPO_00776	gene	1347	xylB			
KMMEJAPO_00776	CDS	1347	xylB	2.7.1.17	COG1070	Xylulose kinase
KMMEJAPO_00777	gene	729				
KMMEJAPO_00777	CDS	729				hypothetical protein
KMMEJAPO_00778	gene	957				
KMMEJAPO_00778	CDS	957		2.1.1.-	COG3315	Putative S-adenosyl-L-methionine-dependent methyltransferase
KMMEJAPO_00779	gene	1326	secY			
KMMEJAPO_00779	CDS	1326	secY		COG0201	Protein translocase subunit SecY
KMMEJAPO_00780	gene	546	adk			
KMMEJAPO_00780	CDS	546	adk	2.7.4.3	COG0563	Adenylate kinase
KMMEJAPO_00781	gene	801	map-1			
KMMEJAPO_00781	CDS	801	map-1	3.4.11.18	COG0024	Methionine aminopeptidase 1
KMMEJAPO_00782	gene	534	sigL			
KMMEJAPO_00782	CDS	534	sigL		COG1595	ECF RNA polymerase sigma factor SigL
KMMEJAPO_00783	gene	753	rslA			
KMMEJAPO_00783	CDS	753	rslA		COG5662	Anti-sigma-L factor RslA
KMMEJAPO_00784	gene	570				
KMMEJAPO_00784	CDS	570				hypothetical protein
KMMEJAPO_00785	gene	537				
KMMEJAPO_00785	CDS	537				putative protein
KMMEJAPO_00786	gene	804				
KMMEJAPO_00786	CDS	804				hypothetical protein
KMMEJAPO_00787	gene	609				
KMMEJAPO_00787	CDS	609				putative protein
KMMEJAPO_00788	gene	315				
KMMEJAPO_00788	CDS	315				ISL3 family transposase IS1557
KMMEJAPO_00789	gene	519				
KMMEJAPO_00789	CDS	519				hypothetical protein
KMMEJAPO_00790	gene	558				
KMMEJAPO_00790	CDS	558				hypothetical protein
KMMEJAPO_00791	gene	507				
KMMEJAPO_00791	CDS	507				hypothetical protein
KMMEJAPO_00792	gene	147	mmsB_1			
KMMEJAPO_00792	CDS	147	mmsB_1	1.1.1.31	COG2084	putative 3-hydroxyisobutyrate dehydrogenase
KMMEJAPO_00793	gene	2352				
KMMEJAPO_00793	CDS	2352				hypothetical protein
KMMEJAPO_00794	gene	2406				
KMMEJAPO_00794	CDS	2406				hypothetical protein
KMMEJAPO_00795	gene	258				
KMMEJAPO_00795	CDS	258				Antitoxin VapB31
KMMEJAPO_00796	gene	429				
KMMEJAPO_00796	CDS	429		3.1.-.-	COG1848	Ribonuclease VapC31
KMMEJAPO_00797	gene	138				
KMMEJAPO_00797	CDS	138				hypothetical protein
KMMEJAPO_00798	gene	270				
KMMEJAPO_00798	CDS	270				putative protein
KMMEJAPO_00799	gene	885	mmsB_2			
KMMEJAPO_00799	CDS	885	mmsB_2	1.1.1.31	COG2084	putative 3-hydroxyisobutyrate dehydrogenase
KMMEJAPO_00800	gene	1173	acdA_1			
KMMEJAPO_00800	CDS	1173	acdA_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
KMMEJAPO_00801	gene	1533	bauC			
KMMEJAPO_00801	CDS	1533	bauC	1.2.1.-	COG1012	Putative 3-oxopropanoate dehydrogenase
KMMEJAPO_00802	gene	1755				
KMMEJAPO_00802	CDS	1755		5.4.2.12	COG0406	PE-PGRS family protein PE_PGRS11
KMMEJAPO_00803	gene	1938				
KMMEJAPO_00803	CDS	1938				putative PPE family protein PPE40
KMMEJAPO_00804	gene	171				
KMMEJAPO_00804	CDS	171				hypothetical protein
KMMEJAPO_00805	gene	73				
KMMEJAPO_00805	tRNA	73				tRNA-Thr(tgt)
KMMEJAPO_00806	gene	726				
KMMEJAPO_00806	CDS	726				hypothetical protein
KMMEJAPO_00807	gene	744	tcrX_1			
KMMEJAPO_00807	CDS	744	tcrX_1		COG0745	putative transcriptional regulatory protein TcrX
KMMEJAPO_00808	gene	1458	tcrY_1			
KMMEJAPO_00808	CDS	1458	tcrY_1	2.7.13.3		putative sensor histidine kinase TcrY
KMMEJAPO_00809	gene	402				
KMMEJAPO_00809	CDS	402			COG0537	putative HIT-like protein
KMMEJAPO_00810	gene	420				
KMMEJAPO_00810	CDS	420				hypothetical protein
KMMEJAPO_00811	gene	1128	adhB_2			
KMMEJAPO_00811	CDS	1128	adhB_2	1.1.1.1	COG1062	Alcohol dehydrogenase B
KMMEJAPO_00812	gene	546				
KMMEJAPO_00812	CDS	546				hypothetical protein
KMMEJAPO_00813	gene	207				
KMMEJAPO_00813	CDS	207				hypothetical protein
KMMEJAPO_00814	gene	1356				
KMMEJAPO_00814	CDS	1356		1.14.14.154	COG2124	Lanosterol 14-alpha demethylase
KMMEJAPO_00815	gene	828	dhbA			
KMMEJAPO_00815	CDS	828	dhbA	1.3.1.28	COG1028	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase
KMMEJAPO_00816	gene	1209				
KMMEJAPO_00816	CDS	1209		1.14.-.-	COG2124	Putative cytochrome P450 123
KMMEJAPO_00817	gene	642				
KMMEJAPO_00817	CDS	642				putative HTH-type transcriptional regulator
KMMEJAPO_00818	gene	1470				
KMMEJAPO_00818	CDS	1470		1.2.1.3		Putative aldehyde dehydrogenase
KMMEJAPO_00819	gene	747				
KMMEJAPO_00819	CDS	747		1.-.-.-		putative oxidoreductase
KMMEJAPO_00820	gene	888				
KMMEJAPO_00820	CDS	888		1.1.-.-	COG2084	putative oxidoreductase
KMMEJAPO_00821	gene	432				
KMMEJAPO_00821	CDS	432				hypothetical protein
KMMEJAPO_00822	gene	1269	purD			
KMMEJAPO_00822	CDS	1269	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
KMMEJAPO_00823	gene	1584	ywrD			
KMMEJAPO_00823	CDS	1584	ywrD	2.3.2.2	COG0405	Glutathione hydrolase-like YwrD proenzyme
KMMEJAPO_00824	gene	702				
KMMEJAPO_00824	CDS	702				hypothetical protein
KMMEJAPO_00825	gene	573				
KMMEJAPO_00825	CDS	573				hypothetical protein
KMMEJAPO_00826	gene	780				
KMMEJAPO_00826	CDS	780				hypothetical protein
KMMEJAPO_00827	gene	1419	purB			
KMMEJAPO_00827	CDS	1419	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
KMMEJAPO_00828	gene	1245				
KMMEJAPO_00828	CDS	1245		1.14.-.-	COG2124	Putative cytochrome P450 126
KMMEJAPO_00829	gene	621				
KMMEJAPO_00829	CDS	621				hypothetical protein
KMMEJAPO_00830	gene	894	purC			
KMMEJAPO_00830	CDS	894	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
KMMEJAPO_00831	gene	711	dapb1_1			
KMMEJAPO_00831	CDS	711	dapb1_1	3.4.14.-		Dipeptidyl aminopeptidase BI
KMMEJAPO_00832	gene	1509	dapb1_2			
KMMEJAPO_00832	CDS	1509	dapb1_2	3.4.14.-		Dipeptidyl aminopeptidase BI
KMMEJAPO_00833	gene	162				
KMMEJAPO_00833	CDS	162				hypothetical protein
KMMEJAPO_00834	gene	1623	mdtD_1			
KMMEJAPO_00834	CDS	1623	mdtD_1			Putative multidrug resistance protein MdtD
KMMEJAPO_00835	gene	687				
KMMEJAPO_00835	CDS	687				hypothetical protein
KMMEJAPO_00836	gene	1701				
KMMEJAPO_00836	CDS	1701		1.3.99.-	COG3573	KsdD-like steroid dehydrogenase
KMMEJAPO_00837	gene	639				
KMMEJAPO_00837	CDS	639				hypothetical protein
KMMEJAPO_00838	gene	672				
KMMEJAPO_00838	CDS	672				hypothetical protein
KMMEJAPO_00839	gene	240	purS			
KMMEJAPO_00839	CDS	240	purS	6.3.5.3	COG1828	Phosphoribosylformylglycinamidine synthase subunit PurS
KMMEJAPO_00840	gene	675	purQ			
KMMEJAPO_00840	CDS	675	purQ	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
KMMEJAPO_00841	gene	474				
KMMEJAPO_00841	CDS	474				hypothetical protein
KMMEJAPO_00842	gene	729				
KMMEJAPO_00842	CDS	729				hypothetical protein
KMMEJAPO_00843	gene	1044				
KMMEJAPO_00843	CDS	1044			COG2141	putative protein
KMMEJAPO_00844	gene	810	nagR			
KMMEJAPO_00844	CDS	810	nagR		COG2188	HTH-type transcriptional repressor NagR
KMMEJAPO_00845	gene	306				
KMMEJAPO_00845	CDS	306		1.-.-.-	COG1359	Putative monooxygenase
KMMEJAPO_00846	gene	1500	lpdA_1			
KMMEJAPO_00846	CDS	1500	lpdA_1	1.8.1.4		Dihydrolipoyl dehydrogenase
KMMEJAPO_00847	gene	327				
KMMEJAPO_00847	CDS	327				IS3 family transposase IS987
KMMEJAPO_00848	gene	885				
KMMEJAPO_00848	CDS	885				IS3 family transposase IS987
KMMEJAPO_00849	gene	1095				
KMMEJAPO_00849	CDS	1095				IS110 family transposase IS1547
KMMEJAPO_00850	gene	798	lin			
KMMEJAPO_00850	CDS	798	lin	3.4.-.-		Linocin-M18
KMMEJAPO_00851	gene	1008	yfeX			
KMMEJAPO_00851	CDS	1008	yfeX	1.11.1.-	COG2837	Dye-decolorizing peroxidase YfeX
KMMEJAPO_00852	gene	1302	apeB			
KMMEJAPO_00852	CDS	1302	apeB	3.4.11.-	COG1362	putative M18 family aminopeptidase 2
KMMEJAPO_00853	gene	348				
KMMEJAPO_00853	CDS	348				hypothetical protein
KMMEJAPO_00854	gene	657				
KMMEJAPO_00854	CDS	657		2.8.3.-	COG1670	Putative succinyl-CoA transferase
KMMEJAPO_00855	gene	2301	purL			
